Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Ipconazole","Snap Peas","710","0"," "," "," ","0.005","M","0.01"
"Iprobenfos  (IBP)","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Iprobenfos  (IBP)","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Iprodione","Apple Sauce","570","0"," "," "," ","0.04","M","NT"
"Iprodione","Asparagus","354","0"," "," "," ","0.04","M","NT"
"Iprodione","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Iprodione","Cranberries","311","0"," "," "," ","0.075","M","NT"
"Iprodione","Cranberries, Frozen","428","0"," "," "," ","0.075","M","NT"
"Iprodione","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Iprodione","Garbanzo Beans, Canned","189","0"," "," "," ","0.009","M","NT"
"Iprodione","Grapefruit","526","0"," "," "," ","0.01 - 0.15","M","NT"
"Iprodione","Honey","315","0"," "," "," ","0.2","M","NT"
"Iprodione","Lettuce","378","0"," "," "," ","0.04","M","25.0"
"Iprodione","Mangoes","177","0"," "," "," ","0.005 - 0.075","M","NT"
"Iprodione","Milk","711","0"," "," "," ","0.01","M","0.5"
"Iprodione","Olives, Canned","754","0"," "," "," ","0.005 - 0.01","M","NT"
"Iprodione","Onion","708","1","0.1","0.01","0.01","0.005 - 0.009","M","0.5"
"Iprodione","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.025","M","NT"
"Iprodione","Plums, Dried (Prunes)","191","0"," "," "," ","0.04","M","20.0"
"Iprodione","Sweet Potatoes","701","0"," "," "," ","0.025","M","NT"
"Iprodione","Tomatoes, Canned","545","0"," "," "," ","0.009","M","NT"
"Iprovalicarb","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Milk","711","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Iprovalicarb","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Grapefruit","271","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Mangoes","90","0"," "," "," ","0.0025 - 0.01","M","NT"
"Isocarbophos","Milk","711","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Olives, Canned","754","0"," "," "," ","0.0025 - 0.01","M","NT"
"Isofenphos","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Isofenphos","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Isofenphos","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Isofenphos","Milk","711","0"," "," "," ","0.0025","M","NT"
"Isofenphos","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Isofenphos methyl","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Isofenphos methyl","Mangoes","90","0"," "," "," ","0.0012 - 0.005","M","NT"
"Isofenphos methyl","Milk","711","0"," "," "," ","0.005","M","NT"
"Isofenphos methyl","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Isofetamid","Cranberries","311","0"," "," "," ","0.001","M","5.0"
"Isofetamid","Cranberries, Frozen","428","0"," "," "," ","0.001","M","5.0"
"Isofetamid","Mangoes","87","0"," "," "," ","0.001","M","NT"
"Isoprocarb","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Isoprocarb","Mangoes","90","0"," "," "," ","0.005","M","NT"
"Isoprocarb","Milk","711","0"," "," "," ","0.005","M","NT"
"Isoprocarb","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Isoprothiolane","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Isoprothiolane","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Isoprothiolane","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Isoproturon","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Isoproturon","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Isoproturon","Milk","711","0"," "," "," ","0.0025","M","NT"
"Isoproturon","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Isoxadifen ethyl","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Grapefruit","526","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Isoxadifen ethyl","Milk","711","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","NT"
"Kresoxim-methyl","Apple Sauce","570","0"," "," "," ","0.01","M","0.5"
"Kresoxim-methyl","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Kresoxim-methyl","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Garbanzo Beans, Canned","189","0"," "," "," ","0.0015","M","NT"
"Kresoxim-methyl","Grapefruit","526","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Honey","315","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Kresoxim-methyl","Mangoes","177","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Milk","711","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Olives, Canned","754","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Onion","360","0"," "," "," ","0.0015","M","NT"
"Kresoxim-methyl","Pineapple, Canned","359","0"," "," "," ","0.015","M","NT"
"Kresoxim-methyl","Plums, Dried (Prunes)","191","0"," "," "," ","0.01","M","NT"
"Kresoxim-methyl","Sweet Potatoes","701","0"," "," "," ","0.015","M","NT"
"Kresoxim-methyl","Tomatoes, Canned","566","0"," "," "," ","0.0015","M","NT"
"Kresoxim-methyl","Water, Bottled","756","0"," "," "," ","11.2","T",""
"Lactofen","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Lactofen","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Lactofen","Milk","711","0"," "," "," ","0.0025","M","NT"
"Lactofen","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Lactofen","Snap Peas","710","0"," "," "," ","0.004","M","NT"
"Lenacil","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Lenacil","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Lenacil","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Lenacil","Mangoes","60","0"," "," "," ","0.0025","M","NT"
"Lenacil","Milk","592","0"," "," "," ","0.0025","M","NT"
"Lenacil","Olives, Canned","661","0"," "," "," ","0.0025","M","NT"
"Lenacil","Onion","348","0"," "," "," ","0.005","M","NT"
"Lenacil","Pineapple, Canned","397","0"," "," "," ","0.005","M","NT"
"Leptophos oxygen analog","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Leptophos oxygen analog","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Leptophos oxygen analog","Milk","711","0"," "," "," ","0.0025","M","NT"
"Leptophos oxygen analog","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Lindane (BHC gamma)","Apple Sauce","570","0"," "," "," ","0.013","M","NT"
"Lindane (BHC gamma)","Asparagus","354","0"," "," "," ","0.013","M","NT"
"Lindane (BHC gamma)","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Lindane (BHC gamma)","Cranberries","311","0"," "," "," ","0.005","M","0.5 AL"
"Lindane (BHC gamma)","Cranberries, Frozen","428","0"," "," "," ","0.005","M","0.5 AL"
"Lindane (BHC gamma)","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Lindane (BHC gamma)","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","0.5 AL"
"Lindane (BHC gamma)","Grapefruit","526","0"," "," "," ","0.005","M","0.5 AL"
"Lindane (BHC gamma)","Lettuce","378","0"," "," "," ","0.013","M","NT"
"Lindane (BHC gamma)","Mangoes","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Lindane (BHC gamma)","Milk","711","0"," "," "," ","0.005","M","0.3 AL"
"Lindane (BHC gamma)","Olives, Canned","754","0"," "," "," ","0.0012 - 0.005","M","0.5 AL"
"Lindane (BHC gamma)","Onion","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Lindane (BHC gamma)","Pineapple, Canned","726","0"," "," "," ","0.005 - 0.045","M","NT"
"Lindane (BHC gamma)","Plums, Dried (Prunes)","191","0"," "," "," ","0.013","M","NT"
"Lindane (BHC gamma)","Sweet Potatoes","701","0"," "," "," ","0.045","M","0.5 AL"
"Lindane (BHC gamma)","Tomatoes, Canned","566","0"," "," "," ","0.001","M","NT"
"Lindane (BHC gamma)","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Linuron","Asparagus","354","6","1.7","0.0083","0.066","0.008","M","7"
"Linuron","Cabbage","354","0"," "," "," ","0.019","M","NT"
"Linuron","Cranberries","311","0"," "," "," ","0.01","M","NT"
"Linuron","Cranberries, Frozen","428","0"," "," "," ","0.01","M","NT"
"Linuron","Cucumbers","378","0"," "," "," ","0.019","M","NT"
"Linuron","Garbanzo Beans, Canned","189","0"," "," "," ","0.0015","M","NT"
"Linuron","Grapefruit","526","0"," "," "," ","0.0025 - 0.016","M","NT"
"Linuron","Honey","315","0"," "," "," ","0.03","M","NT"
"Linuron","Mangoes","177","0"," "," "," ","0.0025 - 0.01","M","NT"
"Linuron","Milk","711","0"," "," "," ","0.0025","M","0.05"
"Linuron","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Linuron","Onion","708","0"," "," "," ","0.0015 - 0.019","M","NT"
"Linuron","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.019","M","NT"
"Linuron","Plums, Dried (Prunes)","191","0"," "," "," ","0.008 - 0.0083","M","NT"
"Linuron","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Linuron","Tomatoes, Canned","566","0"," "," "," ","0.0015","M","NT"
"Linuron","Water, Bottled","756","0"," "," "," ","11.2","T",""
"Lufenuron","Grapefruit","271","0"," "," "," ","0.005","M","NT"
"Lufenuron","Milk","622","0"," "," "," ","0.005","M","NT"
"Lufenuron","Olives, Canned","630","0"," "," "," ","0.005","M","NT"
"Lufenuron","Pineapple, Canned","359","0"," "," "," ","0.005","M","NT"
"Lufenuron","Sweet Potatoes","701","0"," "," "," ","0.01","M","NT"
"Malathion","Apple Sauce","570","0"," "," "," ","0.002","M","8"
"Malathion","Asparagus","354","0"," "," "," ","0.002","M","8"
"Malathion","Cabbage","354","0"," "," "," ","0.01","M","8"
"Malathion","Cranberries","311","0"," "," "," ","0.01","M","8"
"Malathion","Cranberries, Frozen","428","0"," "," "," ","0.01","M","8"
"Malathion","Cucumbers","378","0"," "," "," ","0.01","M","8"
"Malathion","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","8"
"Malathion","Grapefruit","526","0"," "," "," ","0.0025 - 0.005","M","8"
"Malathion","Honey","315","0"," "," "," ","0.05","M","NT"
"Malathion","Kale Greens","708","8","1.1","0.0083","1.0324","0.005","M","8"
"Malathion","Lettuce","378","1","0.3","0.035","0.035","0.002","M","8"
"Malathion","Mangoes","177","7","4","0.0027","0.013","0.0025 - 0.01","M","8"
"Malathion","Milk","711","0"," "," "," ","0.0025","M","0.5"
"Malathion","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Malathion","Onion","708","0"," "," "," ","0.003 - 0.01","M","8"
"Malathion","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","8"
"Malathion","Plums, Dried (Prunes)","191","0"," "," "," ","0.002","M","8"
"Malathion","Sweet Potatoes","701","0"," "," "," ","0.005","M","1"
"Malathion","Tomatoes, Canned","566","0"," "," "," ","0.001","M","8"
"Malathion","Water, Bottled","756","0"," "," "," ","6.8","T",""
"Malathion oxygen analog","Apple Sauce","570","0"," "," "," ","0.002","M","8"
"Malathion oxygen analog","Asparagus","354","0"," "," "," ","0.002","M","8"
"Malathion oxygen analog","Cabbage","354","0"," "," "," ","0.01","M","8"
"Malathion oxygen analog","Cranberries","311","0"," "," "," ","0.002","M","8"
"Malathion oxygen analog","Cranberries, Frozen","428","0"," "," "," ","0.002","M","8"
"Malathion oxygen analog","Cucumbers","378","0"," "," "," ","0.01","M","8"
"Malathion oxygen analog","Garbanzo Beans, Canned","189","0"," "," "," ","0.0015","M","8"
"Malathion oxygen analog","Grapefruit","526","0"," "," "," ","0.001 - 0.0012","M","8"
"Malathion oxygen analog","Kale Greens","708","0"," "," "," ","0.015","M","8"
"Malathion oxygen analog","Lettuce","378","0"," "," "," ","0.002","M","8"
"Malathion oxygen analog","Mangoes","177","0"," "," "," ","0.0012 - 0.002","M","8"
"Malathion oxygen analog","Milk","711","0"," "," "," ","0.0012","M","0.5"
"Malathion oxygen analog","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Malathion oxygen analog","Onion","708","0"," "," "," ","0.0015 - 0.01","M","8"
"Malathion oxygen analog","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.01","M","8"
"Malathion oxygen analog","Plums, Dried (Prunes)","191","0"," "," "," ","0.002","M","8"
"Malathion oxygen analog","Sweet Potatoes","701","0"," "," "," ","0.005","M","1"
"Malathion oxygen analog","Tomatoes, Canned","566","0"," "," "," ","0.0015","M","8"
"Malathion oxygen analog","Water, Bottled","756","0"," "," "," ","11.2","T",""
"Mandipropamid","Apple Sauce","570","0"," "," "," ","0.002","M","NT"
"Mandipropamid","Asparagus","354","0"," "," "," ","0.002","M","NT"
"Mandipropamid","Cabbage","354","2","0.6","0.0063","0.015","0.005","M","3"
"Mandipropamid","Cranberries","311","0"," "," "," ","0.005","M","NT"
"Mandipropamid","Cranberries, Frozen","428","0"," "," "," ","0.005","M","NT"
"Mandipropamid","Cucumbers","378","2","0.5","0.0053","0.0093","0.005","M","0.6"
"Mandipropamid","Garbanzo Beans, Canned","189","0"," "," "," ","0.003","M","NT"
"Mandipropamid","Grapefruit","526","0"," "," "," ","0.001 - 0.0025","M","NT"
"Mandipropamid","Honey","315","0"," "," "," ","0.004","M","NT"
"Mandipropamid","Kale Greens","708","130","18.4","0.0083","11.4515","0.005","M","25"
"Mandipropamid","Lettuce","378","49","13","0.002","3.1","0.002","M","20"
"Mandipropamid","Mangoes","177","0"," "," "," ","0.0025 - 0.005","M","NT"
"Mandipropamid","Milk","711","0"," "," "," ","0.0025","M","NT"
"Mandipropamid","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Mandipropamid","Onion","708","0"," "," "," ","0.003 - 0.01","M","0.05"
"Mandipropamid","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.02","M","NT"
"Mandipropamid","Plums, Dried (Prunes)","191","0"," "," "," ","0.002","M","NT"
"Mandipropamid","Sweet Potatoes","701","0"," "," "," ","0.02","M","0.09"
"Mandipropamid","Tomatoes, Canned","566","3","0.5","0.005","0.005","0.003","M","1.0"
"Mandipropamid","Water, Bottled","756","0"," "," "," ","22.5","T",""
"Mecarbam","Grapefruit","271","0"," "," "," ","0.02","M","NT"
"Mecarbam","Mangoes","90","0"," "," "," ","0.005 - 0.02","M","NT"
"Mecarbam","Milk","711","0"," "," "," ","0.02","M","NT"
"Mecarbam","Olives, Canned","754","0"," "," "," ","0.005 - 0.02","M","NT"
"Mecoprop (MCPP)","Grapefruit","271","0"," "," "," ","0.25","M","NT"
"Mecoprop (MCPP)","Milk","622","0"," "," "," ","0.25","M","NT"
"Mecoprop (MCPP)","Olives, Canned","630","0"," "," "," ","0.25","M","NT"
"Mefenacet","Cabbage","354","0"," "," "," ","0.005","M","NT"
"Mefenpyr diethyl","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Mefenpyr diethyl","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Mefenpyr diethyl","Milk","711","0"," "," "," ","0.0025","M","NT"
"Mefenpyr diethyl","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Mepanipyrim","Grapefruit","271","0"," "," "," ","0.0012","M","NT"
"Mepanipyrim","Mangoes","90","0"," "," "," ","0.0012","M","NT"
"Mepanipyrim","Milk","681","0"," "," "," ","0.0012","M","NT"
"Mepanipyrim","Olives, Canned","754","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Mephosfolan","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Mephosfolan","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Mesotrione","Cranberries","311","0"," "," "," ","0.05","M","0.02"
"Mesotrione","Cranberries, Frozen","428","0"," "," "," ","0.05","M","0.02"
"Mesotrione","Grapefruit","255","0"," "," "," ","0.01","M","0.01"
"Metaflumizone","Cranberries","278","0"," "," "," ","0.002","M","NT"
"Metaflumizone","Cranberries, Frozen","373","0"," "," "," ","0.002","M","NT"
"Metaflumizone","Grapefruit","526","0"," "," "," ","0.001 - 0.01","M","0.04"
"Metaflumizone","Mangoes","119","0"," "," "," ","0.002 - 0.01","M","NT"
"Metaflumizone","Milk","711","0"," "," "," ","0.01","M","NT"
"Metaflumizone","Olives, Canned","754","0"," "," "," ","0.01","M","NT"
"Metaflumizone","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Metaflumizone","Sweet Potatoes","701","0"," "," "," ","0.005 - 0.01","M","NT"
"Metalaxyl/Mefenoxam","Apple Sauce","570","0"," "," "," ","0.001","M","0.2"
"Metalaxyl/Mefenoxam","Asparagus","354","0"," "," "," ","0.001","M","7"
"Metalaxyl/Mefenoxam","Cabbage","354","0"," "," "," ","0.005","M","1"
"Metalaxyl/Mefenoxam","Cranberries","311","0"," "," "," ","0.01","M","4.0"
"Metalaxyl/Mefenoxam","Cranberries, Frozen","428","0"," "," "," ","0.01","M","4.0"
"Metalaxyl/Mefenoxam","Cucumbers","378","98","25.9","0.0053","0.32","0.005","M","1.0"
"Metalaxyl/Mefenoxam","Garbanzo Beans, Canned","189","0"," "," "," ","0.0012","M","0.2"
"Metalaxyl/Mefenoxam","Grapefruit","526","0"," "," "," ","0.0012 - 0.005","M","1.0"
"Metalaxyl/Mefenoxam","Honey","315","0"," "," "," ","0.003","M","NT"
"Metalaxyl/Mefenoxam","Kale Greens","708","47","6.6","0.0067","2.626","0.004","M","0.1"
"Metalaxyl/Mefenoxam","Lettuce","378","28","7.4","0.001","0.009","0.001","M","5.0"
"Metalaxyl/Mefenoxam","Mangoes","177","0"," "," "," ","0.0012 - 0.01","M","0.40"
"Metalaxyl/Mefenoxam","Milk","711","0"," "," "," ","0.0012","M","0.02"
"Metalaxyl/Mefenoxam","Olives, Canned","754","0"," "," "," ","0.0012","M","NT"
"Metalaxyl/Mefenoxam","Onion","708","17","2.4","0.002","0.031","0.0012 - 0.005","M","3.0"
"Metalaxyl/Mefenoxam","Pineapple, Canned","756","0"," "," "," ","0.005 - 0.03","M","0.1"
"Metalaxyl/Mefenoxam","Plums, Dried (Prunes)","191","0"," "," "," ","0.001","M","4.0"
"Metalaxyl/Mefenoxam","Snap Peas","710","4","0.6","0.0067","0.0287","0.004","M","0.2"
"Metalaxyl/Mefenoxam","Sweet Potatoes","701","0"," "," "," ","0.03","M","0.5"
"Metalaxyl/Mefenoxam","Tomatoes, Canned","566","4","0.7","0.002","0.0055","0.0012","M","1.0"
"Metalaxyl/Mefenoxam","Water, Bottled","756","0"," "," "," ","30","T",""
"Metaldehyde","Grapefruit","271","0"," "," "," ","0.1","M","0.26"
"Metaldehyde","Kale Greens","708","0"," "," "," ","0.04","M","2.5"
"Metaldehyde","Mangoes","60","0"," "," "," ","0.1","M","NT"
"Metaldehyde","Milk","592","0"," "," "," ","0.1","M","NT"
"Metaldehyde","Olives, Canned","661","0"," "," "," ","0.1","M","NT"
"Metaldehyde","Pineapple, Canned","359","0"," "," "," ","0.11","M","NT"
"Metaldehyde","Snap Peas","710","0"," "," "," ","0.04","M","0.80"
"Metaldehyde","Sweet Potatoes","701","0"," "," "," ","0.11","M","NT"
"Metconazole","Grapefruit","271","0"," "," "," ","0.0025","M","NT"
"Metconazole","Honey","315","0"," "," "," ","0.01","M","NT"
"Metconazole","Mangoes","90","0"," "," "," ","0.0025","M","NT"
"Metconazole","Milk","711","0"," "," "," ","0.0025","M","NT"
"Metconazole","Olives, Canned","754","0"," "," "," ","0.0025","M","NT"
"Metconazole","Pineapple, Canned","359","0"," "," "," ","0.01","M","NT"
"Metconazole","Sweet Potatoes","701","0"," "," "," ","0.01","M","0.04"
"Methacrifos","Mangoes","30","0"," "," "," ","0.0012","M","NT"
"Methacrifos","Olives, Canned","61","0"," "," "," ","0.0012","M","NT"
"Methamidophos","Apple Sauce","570","0"," "," "," ","0.005","M","0.02"
"Methamidophos","Asparagus","354","7","2","0.022","0.83","0.005","M","0.02"
"Methamidophos","Cabbage","354","1","0.3","0.017","0.017","0.01","M","0.02"
"Methamidophos","Cranberries","311","0"," "," "," ","0.02","M","0.5"
"Methamidophos","Cranberries, Frozen","428","0"," "," "," ","0.02","M","0.5"
"Methamidophos","Cucumbers","378","1","0.3","0.11","0.11","0.01","M","0.02"
"Methamidophos","Garbanzo Beans, Canned","189","0"," "," "," ","0.004","M","0.02"
"Methamidophos","Grapefruit","526","0"," "," "," ","0.0012 - 0.02","M","0.02"
"Methamidophos","Honey","315","0"," "," "," ","0.15","M","0.02"
"Methamidophos","Kale Greens","708","0"," "," "," ","0.05","M","0.02"
"Methamidophos","Lettuce","378","2","0.5","0.005","0.006","0.005","M","10/0.02"
"Methamidophos","Mangoes","177","0"," "," "," ","0.0012 - 0.02","M","0.02"
"Methamidophos","Milk","711","0"," "," "," ","0.0012","M","0.1"
"Methamidophos","Olives, Canned","754","0"," "," "," ","0.0012","M","0.02"
"Methamidophos","Onion","708","0"," "," "," ","0.0012 - 0.01","M","0.02"
"Methamidophos","Pineapple, Canned","756","0"," "," "," ","0.01 - 0.035","M","0.02"
"Methamidophos","Plums, Dried (Prunes)","191","0"," "," "," ","0.005","M","0.02"
"Methamidophos","Snap Peas","710","0"," "," "," ","0.05","M","0.02"
"Methamidophos","Sweet Potatoes","701","0"," "," "," ","0.035","M","0.02"
"Methamidophos","Tomatoes, Canned","566","0"," "," "," ","0.004","M","0.02"
"Methidathion","Apple Sauce","570","0"," "," "," ","0.01","M","0.05"
"Methidathion","Asparagus","354","0"," "," "," ","0.01","M","NT"
"Methidathion","Cabbage","354","0"," "," "," ","0.01","M","NT"
"Methidathion","Cranberries","311","0"," "," "," ","0.002","M","NT"
"Methidathion","Cranberries, Frozen","428","0"," "," "," ","0.002","M","NT"
"Methidathion","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Methidathion","Garbanzo Beans, Canned","189","0"," "," "," ","0.001","M","NT"
