Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Difenoconazole","Oranges","707","0"," "," "," ","0.005","M","0.60"
"Difenoconazole","Peaches","362","6","1.7","0.014","0.066","0.005","M","2.5"
"Difenoconazole","Pears","705","14","2","0.0017","0.0959","0.001","M","5.0"
"Difenoconazole","Potatoes","707","59","8.3","0.002","1.6","0.001","M","4.0"
"Difenoconazole","Spinach","708","1","0.1","0.18","0.18","0.003 - 0.005","M","NT"
"Difenoconazole","Strawberries","706","18","2.5","0.0026","0.49","0.0025 - 0.005","M","2.5"
"Difenoconazole","Sweet Corn, Fresh","468","0"," "," "," ","0.005","M","0.01"
"Difenoconazole","Sweet Corn, Frozen","65","0"," "," "," ","0.005","M","0.01"
"Difenoconazole","Tomatoes","708","192","27.1","0.002","0.17","0.001","M","0.60"
"Difenoconazole","Watermelon","370","0"," "," "," ","0.01","M","0.70"
"Diflubenzuron","Apples","708","0"," "," "," ","0.0015","M","NT"
"Diflubenzuron","Cherries","232","0"," "," "," ","0.076","M","NT"
"Diflubenzuron","Cherries, Frozen","453","0"," "," "," ","0.076","M","NT"
"Diflubenzuron","Grapefruit","177","0"," "," "," ","0.0012 - 0.02","M","3.0"
"Diflubenzuron","Lettuce","378","0"," "," "," ","0.0015","M","NT"
"Diflubenzuron","Nectarines","578","4","0.7","0.0051","0.044","0.0012 - 0.005","M","0.07"
"Diflubenzuron","Peanut Butter","315","0"," "," "," ","0.25","M","0.10"
"Diflubenzuron","Pears","705","3","0.4","0.005","0.0346","0.003","M","0.50"
"Diflubenzuron","Potatoes","707","0"," "," "," ","0.0015","M","NT"
"Diflubenzuron","Spinach","708","7","1","0.0025","0.15","0.0015 - 0.076","M","NT"
"Diflubenzuron","Strawberries","706","0"," "," "," ","0.0012 - 0.005","M","NT"
"Diflubenzuron","Sweet Corn, Fresh","250","0"," "," "," ","0.005","M","NT"
"Diflubenzuron","Sweet Corn, Frozen","20","0"," "," "," ","0.005","M","NT"
"Diflubenzuron","Tomatoes","708","0"," "," "," ","0.0015","M","NT"
"Diflubenzuron","Watermelon","370","1","0.3","0.003","0.003","0.0015","M","NT"
"Diflufenzopyr","Grapefruit","87","0"," "," "," ","0.001","M","NT"
"Diflufenzopyr","Sweet Corn, Fresh","218","0"," "," "," ","0.001","M","0.05"
"Diflufenzopyr","Sweet Corn, Frozen","45","0"," "," "," ","0.001","M","0.05"
"Dimethenamid","Apples","708","0"," "," "," ","0.0015","M","NT"
"Dimethenamid","Cherries","232","0"," "," "," ","0.0068","M","NT"
"Dimethenamid","Cherries, Frozen","453","0"," "," "," ","0.0068","M","NT"
"Dimethenamid","Grapefruit","177","0"," "," "," ","0.0012 - 0.005","M","NT"
"Dimethenamid","Lettuce","378","0"," "," "," ","0.0015","M","NT"
"Dimethenamid","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Dimethenamid","Peanut Butter","315","0"," "," "," ","0.1","M","0.01"
"Dimethenamid","Potatoes","707","0"," "," "," ","0.001 - 0.003","M","0.01"
"Dimethenamid","Spinach","708","0"," "," "," ","0.001 - 0.0069","M","NT"
"Dimethenamid","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Dimethenamid","Sweet Corn, Fresh","468","0"," "," "," ","0.0025 - 0.005","M","0.01"
"Dimethenamid","Sweet Corn, Frozen","65","0"," "," "," ","0.0025 - 0.005","M","0.01"
"Dimethenamid","Tomatoes","708","0"," "," "," ","0.001","M","NT"
"Dimethenamid","Watermelon","370","0"," "," "," ","0.0015","M","NT"
"Dimethoate","Apples","708","0"," "," "," ","0.005","M","NT"
"Dimethoate","Cherries","232","1","0.4","0.065","0.065","0.0051","M","2.0"
"Dimethoate","Cherries, Frozen","453","22","4.9","0.0056","0.15","0.0051","M","2.0"
"Dimethoate","Cucumbers","378","1","0.3","0.013","0.013","0.01","M","NT"
"Dimethoate","Grapefruit","177","0"," "," "," ","0.001 - 0.0012","M","2.0"
"Dimethoate","Grapes","708","0"," "," "," ","0.005","M","NT"
"Dimethoate","Green Beans","754","39","5.2","0.001","3.2","0.001","M","2.0"
"Dimethoate","Lettuce","378","1","0.3","0.005","0.005","0.005","M","2.0"
"Dimethoate","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Dimethoate","Oranges","707","0"," "," "," ","0.01","M","2.0"
"Dimethoate","Peaches","362","0"," "," "," ","0.01","M","NT"
"Dimethoate","Pears","705","1","0.1","0.2578","0.2578","0.005","M","2.0"
"Dimethoate","Potatoes","707","0"," "," "," ","0.0024","M","0.2"
"Dimethoate","Spinach","708","1","0.1","0.041","0.041","0.0024 - 0.0051","M","NT"
"Dimethoate","Strawberries","706","1","0.1","0.0039","0.0039","0.0012 - 0.0025","M","NT"
"Dimethoate","Sweet Corn, Fresh","468","0"," "," "," ","0.001 - 0.0025","M","NT"
"Dimethoate","Sweet Corn, Frozen","65","0"," "," "," ","0.001 - 0.0025","M","NT"
"Dimethoate","Tomatoes","708","2","0.3","0.013","0.048","0.0024","M","2.0"
"Dimethoate","Watermelon","370","7","1.9","0.006","0.022","0.005","M","1.0"
"Dimethomorph","Apples","708","0"," "," "," ","0.003","M","NT"
"Dimethomorph","Cucumbers","378","3","0.8","0.011","0.014","0.01","M","0.5"
"Dimethomorph","Grapefruit","177","0"," "," "," ","0.0025 - 0.25","M","NT"
"Dimethomorph","Grapes","708","0"," "," "," ","0.007","M","3.0"
"Dimethomorph","Green Beans","754","0"," "," "," ","0.001","M","NT"
"Dimethomorph","Lettuce","378","57","15.1","0.003","1.6","0.003","M","30.0"
"Dimethomorph","Nectarines","578","0"," "," "," ","0.0025 - 0.005","M","NT"
"Dimethomorph","Oranges","687","0"," "," "," ","0.01","M","NT"
"Dimethomorph","Peaches","362","0"," "," "," ","0.01","M","NT"
"Dimethomorph","Potatoes","707","0"," "," "," ","0.001","M","0.05"
"Dimethomorph","Spinach","708","196","27.7","0.002","6.3","0.001 - 0.01","M","30.0"
"Dimethomorph","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","0.90"
"Dimethomorph","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.025","M","NT"
"Dimethomorph","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.025","M","NT"
"Dimethomorph","Tomatoes","708","44","6.2","0.002","0.028","0.001","M","1.5"
"Dimethomorph","Watermelon","370","0"," "," "," ","0.003","M","0.5"
"Diniconazole","Grapefruit","90","0"," "," "," ","0.005","M","NT"
"Diniconazole","Nectarines","578","0"," "," "," ","0.0025 - 0.005","M","NT"
"Diniconazole","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","NT"
"Diniconazole","Sweet Corn, Fresh","191","0"," "," "," ","0.0025","M","NT"
"Diniconazole","Sweet Corn, Frozen","19","0"," "," "," ","0.0025","M","NT"
"Dinotefuran","Apples","708","0"," "," "," ","0.003","M","2.0"
"Dinotefuran","Cherries","232","0"," "," "," ","0.015","M","2.0"
"Dinotefuran","Cherries, Frozen","453","0"," "," "," ","0.015","M","2.0"
"Dinotefuran","Cucumbers","378","29","7.7","0.01","0.12","0.01","M","0.5"
"Dinotefuran","Grapefruit","177","0"," "," "," ","0.0025 - 0.04","M","0.01"
"Dinotefuran","Grapes","708","0"," "," "," ","0.05","M","0.9"
"Dinotefuran","Green Beans","754","1","0.1","0.041","0.041","0.04","M","0.01"
"Dinotefuran","Lettuce","378","2","0.5","0.004","0.004","0.003","M","5.0"
"Dinotefuran","Nectarines","578","0"," "," "," ","0.0025 - 0.005","M","2.0"
"Dinotefuran","Oranges","707","0"," "," "," ","0.01","M","0.01"
"Dinotefuran","Peanut Butter","315","0"," "," "," ","0.025","M","0.01"
"Dinotefuran","Pears","705","0"," "," "," ","0.05","M","2.0"
"Dinotefuran","Potatoes","707","0"," "," "," ","0.006","M","0.05"
"Dinotefuran","Spinach","708","12","1.7","0.01","0.11","0.006 - 0.015","M","5.0"
"Dinotefuran","Strawberries","706","0"," "," "," ","0.0025 - 0.005","M","0.01"
"Dinotefuran","Sweet Corn, Fresh","468","0"," "," "," ","0.005 - 0.04","M","0.01"
"Dinotefuran","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.04","M","0.01"
"Dinotefuran","Tomatoes","708","126","17.8","0.01","0.1","0.006","M","0.7"
"Dinotefuran","Watermelon","370","18","4.9","0.004","0.15","0.003","M","0.5"
"Dioxacarb","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Dioxacarb","Nectarines","494","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Dioxacarb","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Dioxacarb","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Dioxacarb","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Dioxathion","Grapefruit","90","0"," "," "," ","0.005","M","NT"
"Dioxathion","Nectarines","578","0"," "," "," ","0.005 - 0.02","M","NT"
"Dioxathion","Strawberries","706","0"," "," "," ","0.005 - 0.02","M","NT"
"Dioxathion","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Dioxathion","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Diphenamid","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Diphenamid","Oranges","707","0"," "," "," ","0.005","M","NT"
"Diphenamid","Peaches","362","0"," "," "," ","0.005","M","NT"
"Diphenamid","Potatoes","707","0"," "," "," ","0.0022","M","NT"
"Diphenamid","Spinach","358","0"," "," "," ","0.0022","M","NT"
"Diphenamid","Tomatoes","708","0"," "," "," ","0.0022 - 0.0075","M","NT"
"Diphenylamine (DPA)","Apples","708","582","82.2","0.002","4.1","0.002","M","10.0"
"Diphenylamine (DPA)","Cherries","232","0"," "," "," ","0.061","M","NT"
"Diphenylamine (DPA)","Cherries, Frozen","453","0"," "," "," ","0.061","M","NT"
"Diphenylamine (DPA)","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Diphenylamine (DPA)","Grapefruit","90","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Grapes","708","0"," "," "," ","0.004","M","NT"
"Diphenylamine (DPA)","Lettuce","378","0"," "," "," ","0.002","M","NT"
"Diphenylamine (DPA)","Nectarines","578","3","0.5","0.0027","0.0042","0.0025","M","NT"
"Diphenylamine (DPA)","Oranges","707","0"," "," "," ","0.005","M","NT"
"Diphenylamine (DPA)","Peaches","362","0"," "," "," ","0.005","M","NT"
"Diphenylamine (DPA)","Pears","705","81","11.5","0.0067","1.0669","0.004","M","5.0"
"Diphenylamine (DPA)","Potatoes","707","0"," "," "," ","0.003","M","NT"
"Diphenylamine (DPA)","Spinach","708","0"," "," "," ","0.003 - 0.062","M","NT"
"Diphenylamine (DPA)","Strawberries","706","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Diphenylamine (DPA)","Tomatoes","708","0"," "," "," ","0.003","M","NT"
"Diphenylamine (DPA)","Watermelon","370","0"," "," "," ","0.002","M","NT"
"Disulfoton","Cherries","232","0"," "," "," ","0.05","M","NT"
"Disulfoton","Cherries, Frozen","453","0"," "," "," ","0.05","M","NT"
"Disulfoton","Cucumbers","378","0"," "," "," ","0.005","M","NT"
"Disulfoton","Grapefruit","90","0"," "," "," ","0.02","M","NT"
"Disulfoton","Nectarines","578","0"," "," "," ","0.01 - 0.02","M","NT"
"Disulfoton","Oranges","707","0"," "," "," ","0.005","M","NT"
"Disulfoton","Peaches","362","0"," "," "," ","0.005","M","NT"
"Disulfoton","Potatoes","707","0"," "," "," ","0.0021","M","NT"
"Disulfoton","Spinach","708","0"," "," "," ","0.0021 - 0.05","M","NT"
"Disulfoton","Strawberries","706","0"," "," "," ","0.01 - 0.02","M","NT"
"Disulfoton","Sweet Corn, Fresh","250","0"," "," "," ","0.01","M","NT"
"Disulfoton","Sweet Corn, Frozen","20","0"," "," "," ","0.01","M","NT"
"Disulfoton","Tomatoes","708","0"," "," "," ","0.0021","M","NT"
"Disulfoton oxygen analog","Apples","708","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Cherries","232","0"," "," "," ","0.002","M","NT"
"Disulfoton oxygen analog","Cherries, Frozen","453","0"," "," "," ","0.002","M","NT"
"Disulfoton oxygen analog","Grapefruit","87","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Green Beans","754","0"," "," "," ","0.001","M","0.75"
"Disulfoton oxygen analog","Lettuce","378","0"," "," "," ","0.001","M","2"
"Disulfoton oxygen analog","Potatoes","707","0"," "," "," ","0.0024","M","NT"
"Disulfoton oxygen analog","Spinach","708","0"," "," "," ","0.002 - 0.0024","M","NT"
"Disulfoton oxygen analog","Sweet Corn, Fresh","218","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Sweet Corn, Frozen","45","0"," "," "," ","0.001","M","NT"
"Disulfoton oxygen analog","Tomatoes","708","0"," "," "," ","0.0024","M","NT"
"Disulfoton oxygen analog","Watermelon","370","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfone","Apples","708","0"," "," "," ","0.02","M","NT"
"Disulfoton sulfone","Cherries","232","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone","Cherries, Frozen","453","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone","Cucumbers","378","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone","Grapefruit","90","0"," "," "," ","0.0012","M","NT"
"Disulfoton sulfone","Lettuce","378","0"," "," "," ","0.02","M","2"
"Disulfoton sulfone","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Disulfoton sulfone","Oranges","707","0"," "," "," ","0.01","M","NT"
"Disulfoton sulfone","Peaches","362","0"," "," "," ","0.05","M","NT"
"Disulfoton sulfone","Potatoes","707","0"," "," "," ","0.0018","M","NT"
"Disulfoton sulfone","Spinach","708","0"," "," "," ","0.0018 - 0.01","M","NT"
"Disulfoton sulfone","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Disulfoton sulfone","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfone","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Disulfoton sulfone","Tomatoes","708","0"," "," "," ","0.0018","M","NT"
"Disulfoton sulfone","Watermelon","370","0"," "," "," ","0.02","M","NT"
"Disulfoton sulfone oxygen analog","Cherries","232","0"," "," "," ","0.0099","M","NT"
"Disulfoton sulfone oxygen analog","Cherries, Frozen","453","0"," "," "," ","0.0099","M","NT"
"Disulfoton sulfone oxygen analog","Green Beans","754","0"," "," "," ","0.005","M","0.75"
"Disulfoton sulfone oxygen analog","Potatoes","707","0"," "," "," ","0.001 - 0.006","M","NT"
"Disulfoton sulfone oxygen analog","Spinach","708","1","0.1","0.002","0.002","0.001 - 0.01","M","NT"
"Disulfoton sulfone oxygen analog","Sweet Corn, Fresh","218","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfone oxygen analog","Sweet Corn, Frozen","45","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfone oxygen analog","Tomatoes","688","0"," "," "," ","0.001 - 0.006","M","NT"
"Disulfoton sulfoxide","Apples","708","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide","Cherries","232","0"," "," "," ","0.0051","M","NT"
"Disulfoton sulfoxide","Cherries, Frozen","453","0"," "," "," ","0.0051","M","NT"
"Disulfoton sulfoxide","Grapefruit","177","0"," "," "," ","0.001 - 0.0012","M","NT"
"Disulfoton sulfoxide","Green Beans","754","0"," "," "," ","0.001","M","0.75"
"Disulfoton sulfoxide","Lettuce","378","1","0.3","0.008","0.008","0.005","M","2"
"Disulfoton sulfoxide","Nectarines","578","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Disulfoton sulfoxide","Potatoes","707","0"," "," "," ","0.0018","M","NT"
"Disulfoton sulfoxide","Spinach","708","0"," "," "," ","0.0018 - 0.0052","M","NT"
"Disulfoton sulfoxide","Strawberries","706","0"," "," "," ","0.0012 - 0.0025","M","NT"
"Disulfoton sulfoxide","Sweet Corn, Fresh","468","0"," "," "," ","0.001 - 0.0025","M","NT"
"Disulfoton sulfoxide","Sweet Corn, Frozen","65","0"," "," "," ","0.001 - 0.0025","M","NT"
"Disulfoton sulfoxide","Tomatoes","708","0"," "," "," ","0.0018","M","NT"
"Disulfoton sulfoxide","Watermelon","370","0"," "," "," ","0.005","M","NT"
"Disulfoton sulfoxide oxygen analog","Cherries","232","0"," "," "," ","0.0099","M","NT"
"Disulfoton sulfoxide oxygen analog","Cherries, Frozen","453","0"," "," "," ","0.0099","M","NT"
"Disulfoton sulfoxide oxygen analog","Green Beans","754","0"," "," "," ","0.001","M","0.75"
"Disulfoton sulfoxide oxygen analog","Potatoes","707","0"," "," "," ","0.001 - 0.003","M","NT"
"Disulfoton sulfoxide oxygen analog","Spinach","708","0"," "," "," ","0.001 - 0.01","M","NT"
"Disulfoton sulfoxide oxygen analog","Sweet Corn, Fresh","218","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide oxygen analog","Sweet Corn, Frozen","45","0"," "," "," ","0.001","M","NT"
"Disulfoton sulfoxide oxygen analog","Tomatoes","708","0"," "," "," ","0.001","M","NT"
"Diuron","Apples","708","0"," "," "," ","0.0015","M","0.1"
"Diuron","Cherries","232","0"," "," "," ","0.015","M","NT"
"Diuron","Cherries, Frozen","453","0"," "," "," ","0.015","M","NT"
"Diuron","Grapefruit","177","0"," "," "," ","0.01","M","0.05"
"Diuron","Grapes","708","0"," "," "," ","0.006","M","0.05"
"Diuron","Green Beans","754","0"," "," "," ","0.01","M","NT"
"Diuron","Lettuce","378","0"," "," "," ","0.0015","M","NT"
"Diuron","Nectarines","578","0"," "," "," ","0.01","M","NT"
"Diuron","Pears","705","0"," "," "," ","0.006","M","1"
"Diuron","Potatoes","707","0"," "," "," ","0.0075","M","NT"
"Diuron","Spinach","708","0"," "," "," ","0.0075 - 0.015","M","NT"
"Diuron","Strawberries","706","0"," "," "," ","0.01","M","0.1"
"Diuron","Sweet Corn, Fresh","468","0"," "," "," ","0.01","M","NT"
"Diuron","Sweet Corn, Frozen","65","0"," "," "," ","0.01","M","NT"
"Diuron","Tomatoes","708","0"," "," "," ","0.0075","M","NT"
"Diuron","Watermelon","370","0"," "," "," ","0.0015","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Grapefruit","90","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Nectarines","578","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Strawberries","706","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Sweet Corn, Fresh","250","0"," "," "," ","0.0025","M","NT"
"DMST (4-dimethylaminosulphotosluidide)","Sweet Corn, Frozen","20","0"," "," "," ","0.0025","M","NT"
"Dodine","Apples","708","4","0.6","0.029","0.23","0.01","M","5.0"
"Dodine","Grapefruit","90","0"," "," "," ","0.01","M","NT"
"Dodine","Lettuce","378","0"," "," "," ","0.01","M","NT"
"Dodine","Nectarines","578","0"," "," "," ","0.01 - 0.02","M","5.0"
"Dodine","Pears","705","6","0.9","0.0333","0.1176","0.02","M","5.0"
"Dodine","Strawberries","706","0"," "," "," ","0.01 - 0.02","M","5.0"
"Dodine","Sweet Corn, Fresh","250","0"," "," "," ","0.02","M","NT"
"Dodine","Sweet Corn, Frozen","20","0"," "," "," ","0.02","M","NT"
"Dodine","Watermelon","370","0"," "," "," ","0.01","M","NT"
"Emamectin","Grapefruit","90","0"," "," "," ","0.01","M","NT"
"Emamectin","Nectarines","578","0"," "," "," ","0.01","M","NT"
"Emamectin","Strawberries","706","0"," "," "," ","0.01","M","NT"
"Emamectin","Sweet Corn, Fresh","250","0"," "," "," ","0.01","M","NT"
"Emamectin","Sweet Corn, Frozen","20","0"," "," "," ","0.01","M","NT"
"Emamectin benzoate","Apples","708","0"," "," "," ","0.01","M","0.025"
"Emamectin benzoate","Lettuce","378","0"," "," "," ","0.01","M","0.100"
"Emamectin benzoate","Pears","705","0"," "," "," ","0.002","M","0.025"
"Emamectin benzoate","Potatoes","707","0"," "," "," ","0.001","M","NT"
"Emamectin benzoate","Spinach","358","0"," "," "," ","0.001","M","0.100"
"Emamectin benzoate","Tomatoes","708","0"," "," "," ","0.001","M","0.020"
"Emamectin benzoate","Watermelon","370","0"," "," "," ","0.01","M","0.02"
"Endosulfan I","Apples","708","4","0.6","0.01","0.015","0.01","M","1.0"
"Endosulfan I","Cherries","232","0"," "," "," ","0.03","M","2.0"
"Endosulfan I","Cherries, Frozen","453","0"," "," "," ","0.03","M","2.0"
"Endosulfan I","Cucumbers","378","4","1.1","0.0062","0.023","0.005","M","1.0"
"Endosulfan I","Grapefruit","177","0"," "," "," ","0.01 - 0.02","M","NT"
"Endosulfan I","Grapes","708","0"," "," "," ","0.005","M","NT"
"Endosulfan I","Green Beans","754","0"," "," "," ","0.0125","M","2.0"
"Endosulfan I","Lettuce","347","0"," "," "," ","0.01","M","11.0"
"Endosulfan I","Nectarines","578","0"," "," "," ","0.01 - 0.02","M","2.0"
"Endosulfan I","Oranges","707","0"," "," "," ","0.005","M","NT"
"Endosulfan I","Peaches","362","0"," "," "," ","0.005","M","2.0"
"Endosulfan I","Pears","705","0"," "," "," ","0.005","M","2.0"
"Endosulfan I","Potatoes","707","0"," "," "," ","0.0045","M","0.2"
"Endosulfan I","Spinach","708","0"," "," "," ","0.0045 - 0.03","M","NT"
"Endosulfan I","Strawberries","706","1","0.1","0.019","0.019","0.01 - 0.02","M","2.0"
"Endosulfan I","Sweet Corn, Fresh","468","0"," "," "," ","0.01","M","0.2"
"Endosulfan I","Sweet Corn, Frozen","65","0"," "," "," ","0.01","M","0.2"
"Endosulfan I","Tomatoes","708","1","0.1","0.0075","0.0075","0.0045","M","1.0"
"Endosulfan I","Watermelon","370","0"," "," "," ","0.01","M","1.0"
"Endosulfan II","Apples","708","7","1","0.016","0.051","0.015","M","1.0"
"Endosulfan II","Cherries","232","0"," "," "," ","0.085","M","2.0"
"Endosulfan II","Cherries, Frozen","453","0"," "," "," ","0.085","M","2.0"
"Endosulfan II","Cucumbers","378","1","0.3","0.011","0.011","0.005","M","1.0"
"Endosulfan II","Grapefruit","177","0"," "," "," ","0.005 - 0.01","M","NT"
"Endosulfan II","Grapes","708","0"," "," "," ","0.01","M","NT"
"Endosulfan II","Green Beans","754","0"," "," "," ","0.0025","M","2.0"
"Endosulfan II","Lettuce","378","0"," "," "," ","0.015","M","11.0"
"Endosulfan II","Nectarines","578","0"," "," "," ","0.01","M","2.0"
"Endosulfan II","Oranges","707","0"," "," "," ","0.005","M","NT"
"Endosulfan II","Peaches","362","1","0.3","0.0053","0.0053","0.005","M","2.0"
"Endosulfan II","Pears","705","0"," "," "," ","0.01","M","2.0"
"Endosulfan II","Potatoes","707","0"," "," "," ","0.0012","M","0.2"
"Endosulfan II","Spinach","708","0"," "," "," ","0.0012 - 0.086","M","NT"
"Endosulfan II","Strawberries","706","1","0.1","0.021","0.021","0.01","M","2.0"
"Endosulfan II","Sweet Corn, Fresh","438","0"," "," "," ","0.005 - 0.01","M","0.2"
"Endosulfan II","Sweet Corn, Frozen","65","0"," "," "," ","0.005 - 0.01","M","0.2"
"Endosulfan II","Tomatoes","708","7","1","0.002","0.018","0.0012","M","1.0"
